Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Hours from Noon,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Sky Cover_1,Sky Cover_2,Sky Cover_3,Sky Cover_4
0.0,0.879338616581297,0.2777777777777779,0.7999999999999999,0.14509803921568626,0.9999999999999999,0.7674418604651163,0.13157894736842105,0.7904761904761877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.10898294514630757,0.6388888888888888,0.7714285714285714,0.392156862745098,0.9999999999999999,0.49999999999999994,0.18421052631578946,0.5047619047619065,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.637654587299063,0.5833333333333335,0.42857142857142855,0.4588235294117647,0.9999999999999999,0.8139534883720929,0.18421052631578946,0.485714285714284,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.19071646070038034,0.6666666666666667,0.7999999999999999,0.38823529411764707,0.9999999999999999,0.569767441860465,0.631578947368421,0.31428571428571317,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7474199614374433,0.38888888888888884,0.5714285714285714,0.3333333333333333,0.9999999999999999,0.8372093023255813,0.2631578947368421,0.47619047619047805,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32200437155946077,0.36111111111111116,0.9428571428571428,0.039215686274509796,0.8974358974358974,0.8023255813953487,0.0,0.3523809523809547,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.831639733272394,0.25,0.7714285714285714,0.32941176470588235,0.9999999999999999,0.8372093023255813,0.15789473684210525,0.5619047619047635,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0010278393795434965,0.5277777777777779,0.7999999999999999,0.5137254901960784,0.9999999999999999,0.5232558139534884,0.3684210526315789,0.3999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.5426787040281605,0.3333333333333335,0.5428571428571428,0.6352941176470589,0.9999999999999999,0.7093023255813953,0.47368421052631576,0.40952380952380807,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6661365942357386,0.8888888888888888,0.8285714285714285,0.3098039215686274,0.9999999999999999,0.6162790697674418,0.13157894736842105,0.3809523809523796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.14312118060760928,0.3333333333333335,0.14285714285714285,0.24705882352941178,0.6923076923076923,0.5813953488372092,0.15789473684210525,0.5238095238095255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.6776769807437024,0.5,0.7999999999999999,0.5450980392156863,0.9999999999999999,0.8372093023255813,0.23684210526315788,0.466666666666665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5093989507360103,0.6388888888888888,0.8285714285714285,0.392156862745098,0.9999999999999999,0.8023255813953487,0.15789473684210525,0.3999999999999986,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.9430746978913325,0.36111111111111116,0.3142857142857143,0.035294117647058816,0.9999999999999999,0.5232558139534884,0.0,0.7238095238095212,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4644037413272019,0.5,0.7714285714285714,0.4509803921568627,0.9999999999999999,0.8023255813953487,0.47368421052631576,0.4380952380952401,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7420033759045692,0.75,0.7714285714285714,0.25098039215686274,0.9999999999999999,0.7093023255813953,0.21052631578947367,0.32380952380952266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.34160362480124296,0.38888888888888884,0.8857142857142857,0.0784313725490196,0.3846153846153846,0.9186046511627906,0.07894736842105263,0.5904761904761919,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.585135744178257,0.6666666666666667,0.7714285714285714,0.3686274509803921,0.9999999999999999,0.8837209302325582,0.0,0.5428571428571445,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6300556337088701,0.5277777777777779,0.7428571428571428,0.2745098039215686,0.9999999999999999,0.8372093023255813,0.23684210526315788,0.466666666666665,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.8310607314734643,0.25,0.39999999999999997,0.4509803921568627,0.9999999999999999,0.872093023255814,0.23684210526315788,0.10476190476190439,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.37948754729297723,0.5833333333333335,0.7142857142857143,0.5960784313725491,0.9999999999999999,0.7093023255813953,0.5526315789473684,0.44761904761904603,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4622329126444387,0.5277777777777779,0.7714285714285714,0.5607843137254902,0.9999999999999999,0.8023255813953487,0.42105263157894735,0.34285714285714164,0.7000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.008867579907746628,0.5555555555555556,0.7714285714285714,0.4117647058823529,0.9999999999999999,0.49999999999999994,0.631578947368421,0.4190476190476211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.38644767197820623,0.5277777777777779,0.7142857142857143,0.39607843137254894,0.8974358974358974,0.7674418604651163,0.3684210526315789,0.466666666666665,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.4641651662019491,0.4444444444444444,0.7714285714285714,0.3098039215686274,0.9999999999999999,0.8372093023255813,0.5789473684210527,0.7238095238095212,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0980846754721765,0.5277777777777779,0.7714285714285714,0.5294117647058824,0.9999999999999999,0.6744186046511627,0.4473684210526315,0.4952380952380935,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.8303977037053448,0.5555555555555556,0.7428571428571428,0.5294117647058824,0.9999999999999999,0.8023255813953487,0.39473684210526316,0.40952380952380807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.11295399325611233,0.3055555555555556,0.7714285714285714,0.19215686274509802,0.9999999999999999,0.26744186046511625,0.07894736842105263,0.5619047619047635,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6525304094440955,0.5277777777777779,0.7142857142857143,0.39607843137254894,0.9999999999999999,0.7441860465116279,0.07894736842105263,0.5142857142857125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5977584202577351,0.36111111111111116,0.8857142857142857,0.16470588235294115,0.9999999999999999,0.8372093023255813,0.2631578947368421,0.34285714285714164,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9464376239869201,0.41666666666666674,0.7714285714285714,0.35686274509803917,0.9999999999999999,0.7674418604651163,0.2631578947368421,0.7523809523809533,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.11052971906336237,0.38888888888888884,0.48571428571428565,0.34509803921568627,0.8974358974358974,0.8372093023255813,0.2631578947368421,0.4380952380952401,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4242194822368892,0.5833333333333335,0.7999999999999999,0.3411764705882353,0.9999999999999999,0.7441860465116279,0.42105263157894735,0.42857142857142705,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.47758624710630065,0.5555555555555556,0.8285714285714285,0.4941176470588235,0.9999999999999999,0.9186046511627906,0.2631578947368421,0.5047619047619065,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0729907779479951,0.19444444444444442,0.5714285714285714,0.2745098039215686,0.9999999999999999,0.6627906976744187,0.18421052631578946,0.47619047619047805,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5886811012867058,0.4722222222222223,0.5428571428571428,0.2941176470588235,0.5897435897435898,0.9534883720930232,0.23684210526315788,0.6666666666666679,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.008088833909316237,0.5,0.7714285714285714,0.4352941176470588,0.9999999999999999,0.569767441860465,0.4473684210526315,0.4380952380952401,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3126301444536196,0.5277777777777779,0.7428571428571428,0.2745098039215686,0.8974358974358974,0.7674418604651163,0.0,0.4380952380952401,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.4013038921274592,0.38888888888888884,0.7428571428571428,0.7019607843137255,0.9999999999999999,0.5581395348837208,0.6578947368421052,0.5142857142857125,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.4182036549392771,0.41666666666666674,0.7999999999999999,0.3215686274509804,0.8974358974358974,0.8023255813953487,0.42105263157894735,0.5809523809523789,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.6408759711275335,0.16666666666666674,0.08571428571428572,0.10588235294117646,0.3846153846153846,0.872093023255814,0.15789473684210525,0.6666666666666679,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5111718795284786,0.6666666666666667,0.7714285714285714,0.3686274509803921,0.9999999999999999,0.9186046511627906,0.5789473684210527,0.5619047619047635,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.08745368132497494,0.5,0.8285714285714285,0.403921568627451,0.8974358974358974,0.627906976744186,0.21052631578947367,0.39047619047619264,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.037614519481418994,0.6666666666666667,0.7428571428571428,0.4509803921568627,0.9999999999999999,0.47674418604651164,0.631578947368421,0.44761904761904603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.11967825602195745,0.5555555555555556,0.7714285714285714,0.34509803921568627,0.9999999999999999,0.5930232558139534,0.0,0.5238095238095255,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3345153671356052,0.41666666666666674,0.7428571428571428,0.4509803921568627,0.8974358974358974,0.8372093023255813,0.07894736842105263,0.5999999999999979,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.5419379520781316,0.5833333333333335,0.5714285714285714,0.3686274509803921,0.9999999999999999,0.7441860465116279,0.18421052631578946,0.25714285714285623,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.3915270234374176,0.5555555555555556,0.7714285714285714,0.4588235294117647,0.8974358974358974,0.8488372093023255,0.3421052631578947,0.4380952380952401,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3505249848491056,0.19444444444444442,0.3142857142857143,0.15686274509803919,0.9999999999999999,0.6976744186046511,0.0,0.6761904761904773,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.10541457803551815,0.5555555555555556,0.8285714285714285,0.4313725490196078,0.9999999999999999,0.6511627906976745,0.3421052631578947,0.5238095238095255,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7979941866649395,0.19444444444444442,0.7999999999999999,0.823529411764706,0.9999999999999999,0.8372093023255813,0.2631578947368421,0.44761904761904603,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4952667514061357,0.5555555555555556,0.7714285714285714,0.28627450980392155,0.9999999999999999,0.7093023255813953,0.2894736842105263,0.45714285714285907,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.9211873183940057,0.5555555555555556,0.6285714285714286,0.2745098039215686,0.9999999999999999,0.8023255813953487,0.13157894736842105,0.5619047619047635,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.38217316554131275,0.36111111111111116,0.3714285714285714,0.031372549019607836,0.9999999999999999,0.19767441860465113,0.0,0.6380952380952358,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.07640703595475615,0.36111111111111116,0.42857142857142855,0.3607843137254902,0.9999999999999999,0.8023255813953487,0.2894736842105263,0.45714285714285907,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.09426011206396365,0.5555555555555556,0.7428571428571428,0.5764705882352942,0.9999999999999999,0.48837209302325585,0.4473684210526315,0.5428571428571445,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3925642884574849,0.5833333333333335,0.7714285714285714,0.4666666666666666,0.8974358974358974,0.7790697674418605,0.3421052631578947,0.47619047619047805,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.12002840898870037,0.0,0.7428571428571428,0.05098039215686274,0.9999999999999999,0.5465116279069768,0.07894736842105263,0.6571428571428584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.13744543258332798,0.08333333333333348,0.42857142857142855,0.26274509803921564,0.9999999999999999,0.7674418604651163,0.15789473684210525,0.39047619047619264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.27874757364805075,0.3055555555555556,0.6571428571428571,0.45490196078431366,0.9999999999999999,0.8023255813953487,0.23684210526315788,0.45714285714285907,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5369825162141252,0.7777777777777779,0.8571428571428571,0.12941176470588237,0.9999999999999999,0.2441860465116279,0.23684210526315788,0.466666666666665,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.08436690183956008,0.3333333333333335,0.5428571428571428,0.6352941176470589,0.8974358974358974,0.8023255813953487,0.4473684210526315,0.40952380952380807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.28262527280998573,0.4444444444444444,0.7999999999999999,0.46274509803921565,0.9999999999999999,0.8372093023255813,0.13157894736842105,0.47619047619047805,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.22395165966899253,0.3055555555555556,0.5428571428571428,0.3019607843137255,0.9999999999999999,0.7325581395348837,0.2894736842105263,0.4190476190476211,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.10395727574848662,0.5833333333333335,0.7142857142857143,0.7137254901960784,0.9999999999999999,0.569767441860465,0.6842105263157894,0.485714285714284,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.4723483985931621,0.5555555555555556,0.7714285714285714,0.5882352941176472,0.9999999999999999,0.9186046511627906,0.3684210526315789,0.5142857142857125,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9932713979380118,0.3055555555555556,0.9142857142857143,0.10196078431372549,0.8974358974358974,0.8023255813953487,0.18421052631578946,0.5714285714285694,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.10657193174724214,0.5277777777777779,0.7999999999999999,0.3098039215686274,0.9999999999999999,0.6744186046511627,0.07894736842105263,0.42857142857142705,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5761536963147957,0.2777777777777779,0.6,0.3843137254901961,0.9999999999999999,0.8372093023255813,0.42105263157894735,0.4190476190476211,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.34892529241812287,0.13888888888888906,0.5428571428571428,0.29803921568627445,0.9999999999999999,0.7325581395348837,0.18421052631578946,0.5428571428571445,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.7072563355444651,0.13888888888888906,0.34285714285714286,0.0980392156862745,0.9999999999999999,0.6627906976744187,0.07894736842105263,0.39047619047619264,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.8940416460106684,0.3333333333333335,0.8857142857142857,0.031372549019607836,0.9999999999999999,0.5232558139534884,0.0,0.6952380952380963,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5604768890494435,0.5,0.8285714285714285,0.13725490196078427,0.9999999999999999,0.6744186046511627,0.0,0.7714285714285687,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1447645813185431,0.3333333333333335,0.7428571428571428,0.1803921568627451,0.8974358974358974,0.8023255813953487,0.23684210526315788,0.6285714285714299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5636159279964147,0.6666666666666667,0.7999999999999999,0.3529411764705882,0.9999999999999999,0.8837209302325582,0.13157894736842105,0.4190476190476211,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1951823480630081,0.5555555555555556,0.7714285714285714,0.3725490196078431,0.9999999999999999,0.5232558139534884,0.47368421052631576,0.4380952380952401,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6477423646328496,0.5555555555555556,0.7142857142857143,0.5058823529411766,0.9999999999999999,0.7790697674418605,0.23684210526315788,0.44761904761904603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.06718160252536623,0.13888888888888906,0.7999999999999999,0.14901960784313725,0.9999999999999999,0.627906976744186,0.0,0.7333333333333343,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.8517183311615908,0.16666666666666674,0.7999999999999999,0.592156862745098,0.9999999999999999,0.627906976744186,0.47368421052631576,0.34285714285714164,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38246072319873636,0.5555555555555556,0.7714285714285714,0.3725490196078431,0.9999999999999999,0.5930232558139534,0.42105263157894735,0.44761904761904603,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6079177052321465,0.11111111111111116,0.6,0.36470588235294116,0.9999999999999999,0.5465116279069768,0.3684210526315789,0.6285714285714299,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.012865057025936377,0.5277777777777779,0.7999999999999999,0.4823529411764706,0.9999999999999999,0.569767441860465,0.5263157894736842,0.3809523809523796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.9595201453798768,0.75,0.3714285714285714,0.15294117647058822,0.9999999999999999,0.3953488372093023,0.07894736842105263,0.5619047619047635,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.07679874771909789,0.3055555555555556,0.5428571428571428,0.1333333333333333,0.28205128205128205,0.9186046511627906,0.0,0.485714285714284,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6983241767539192,0.5833333333333335,0.5714285714285714,0.24313725490196075,0.9999999999999999,0.7790697674418605,0.15789473684210525,0.485714285714284,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.37542752069664836,0.6388888888888888,0.7142857142857143,0.2941176470588235,0.9999999999999999,0.6744186046511627,0.42105263157894735,0.40952380952380807,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.009834837800029625,0.2777777777777779,0.6857142857142857,0.4666666666666666,0.9999999999999999,0.7325581395348837,0.4473684210526315,0.5142857142857125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.04640542749115389,0.3055555555555556,0.7714285714285714,0.2274509803921569,0.28205128205128205,0.9534883720930232,0.18421052631578946,0.6666666666666679,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.23903074126504845,0.22222222222222232,0.7714285714285714,0.18823529411764706,0.9999999999999999,0.49999999999999994,0.3684210526315789,0.4952380952380935,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.19479157400461364,0.5555555555555556,0.7428571428571428,0.4588235294117647,0.9999999999999999,0.6511627906976745,0.5526315789473684,0.33333333333333215,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.489939665001993,0.5833333333333335,0.7142857142857143,0.4117647058823529,0.9999999999999999,0.8139534883720929,0.23684210526315788,0.39047619047619264,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6546092870299857,0.8611111111111112,0.7999999999999999,0.26666666666666666,0.9999999999999999,0.6511627906976745,0.15789473684210525,0.3523809523809547,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.47004580435064597,0.2777777777777779,0.7428571428571428,0.40784313725490196,0.9999999999999999,0.8023255813953487,0.3684210526315789,0.5619047619047635,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.47526387212640214,0.6388888888888888,0.7714285714285714,0.3607843137254902,0.9999999999999999,0.8488372093023255,0.3684210526315789,0.4952380952380935,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4241108238415791,0.0277777777777779,0.7999999999999999,0.28627450980392155,0.9999999999999999,0.5232558139534884,0.3684210526315789,0.40952380952380807,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.7072563355444651,0.16666666666666674,0.7142857142857143,0.3058823529411765,0.9999999999999999,0.7674418604651163,0.18421052631578946,0.39047619047619264,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.4984936285598672,0.6111111111111112,0.7428571428571428,0.5882352941176472,0.9999999999999999,0.8139534883720929,0.42105263157894735,0.5142857142857125,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.19628328725837707,0.4722222222222223,0.7428571428571428,0.3843137254901961,0.9999999999999999,0.6511627906976745,0.3421052631578947,0.40952380952380807,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
